timestamp,it_electrical_load_kw,cooling_thermal_load_kw,waste_heat_available_kw
2024-08-26 18:30:00+00:00,134.14518772169535,132.80373584447838,86.32242829891095
2024-08-26 19:00:00+00:00,132.96086830342225,131.63125962038802,85.56031875325222
2024-08-26 19:30:00+00:00,132.89552391927194,131.56656868007923,85.51826964205151
2024-08-26 20:00:00+00:00,133.05982155072618,131.72922333521893,85.6239951678923
2024-08-26 20:30:00+00:00,132.003663669696,130.68362703299906,84.94435757144939
2024-08-26 21:00:00+00:00,133.72684638637233,132.3895779225086,86.0532256496306
2024-08-26 21:30:00+00:00,132.1805635821276,130.85875794630633,85.05819266509911
2024-08-26 22:00:00+00:00,130.68782354229572,129.38094530687275,84.09761444946729
2024-08-26 22:30:00+00:00,130.4694355437744,129.16474118833668,83.95708177241885
2024-08-26 23:00:00+00:00,130.27266384182232,128.9699372034041,83.83045918221266
2024-08-26 23:30:00+00:00,129.22425060507973,127.93200809902892,83.15580526436881
2024-08-27 00:00:00+00:00,130.45881640493974,129.15422824089035,83.95024835657873
2024-08-27 00:30:00+00:00,131.795174629254,130.47722288296146,84.81019487392496
2024-08-27 01:00:00+00:00,131.9278359137634,130.60855755462578,84.89556241050676
2024-08-27 01:30:00+00:00,130.79312014696256,129.48518894549295,84.16537281457042
2024-08-27 02:00:00+00:00,129.96246573530374,128.6628410779507,83.63084670066796
2024-08-27 02:30:00+00:00,129.195641911362,127.9036854922484,83.13739556996146
2024-08-27 03:00:00+00:00,128.9242682525072,127.63502556998212,82.9627666204884
2024-08-27 03:30:00+00:00,129.69181632709987,128.39489816382888,83.45668380648878
2024-08-27 04:00:00+00:00,131.60709622880432,130.29102526651627,84.68916642323558
2024-08-27 04:30:00+00:00,131.7202137950824,130.40301165713157,84.76195757713552
2024-08-27 05:00:00+00:00,130.35310698253411,129.04957591270878,83.8822243432607
2024-08-27 05:30:00+00:00,128.4521895492638,127.16766765377116,82.65898397495125
2024-08-27 06:00:00+00:00,129.12271725421178,127.83149008166966,83.09046855308527
2024-08-27 06:30:00+00:00,129.12028522101227,127.82908236880216,83.0889035397214
2024-08-27 07:00:00+00:00,131.12431972072235,129.81307652351512,84.37849974028484
2024-08-27 07:30:00+00:00,131.0203567728652,129.71015320513655,84.31159958333876
2024-08-27 08:00:00+00:00,132.2424173419574,130.91999316853784,85.0979955595496
2024-08-27 08:30:00+00:00,133.17346770284232,131.84173302581388,85.69712646677903
2024-08-27 09:00:00+00:00,133.17044320886086,131.83873877677226,85.69518020490197
2024-08-27 09:30:00+00:00,132.63876172187034,131.31237410465164,85.35304316802358
2024-08-27 10:00:00+00:00,132.0537863902432,130.73324852634076,84.9766115421215
2024-08-27 10:30:00+00:00,133.22511128829194,131.89286017540903,85.73035911401587
2024-08-27 11:00:00+00:00,134.98716194101152,133.6372903216014,86.86423870904092
2024-08-27 11:30:00+00:00,134.37116919604114,133.02745750408073,86.46784737765248
2024-08-27 12:00:00+00:00,134.85199397034427,133.50347403064083,86.77725811991654
2024-08-27 12:30:00+00:00,134.426793377577,133.08252544380125,86.50364153847082
2024-08-27 13:00:00+00:00,134.52618187962932,133.18092006083302,86.56759803954147
2024-08-27 13:30:00+00:00,135.29575525081663,133.94279769830848,87.06281850390052
2024-08-27 14:00:00+00:00,136.0268774503366,134.66660867583323,87.53329563929161
2024-08-27 14:30:00+00:00,135.74594018893447,134.38848078704513,87.35251251157933
2024-08-27 15:00:00+00:00,138.26282741375007,136.8801991396126,88.97212944074819
2024-08-27 15:30:00+00:00,136.66207512612186,135.29545437486064,87.94204534365942
2024-08-27 16:00:00+00:00,136.59701578812846,135.23104563024717,87.90017965966067
2024-08-27 16:30:00+00:00,134.52740840108052,133.1821343170697,86.56838730609532
2024-08-27 17:00:00+00:00,134.7192440678844,133.37205162720556,86.69183355768362
2024-08-27 17:30:00+00:00,134.51736463701957,133.17219099064937,86.5619241439221
2024-08-27 18:00:00+00:00,134.35913420547345,133.01554286341872,86.46010286122217
2024-08-27 18:30:00+00:00,134.87738052682434,133.5286067215561,86.79359436901146
2024-08-27 19:00:00+00:00,133.32237142438706,131.9891477101432,85.79294601159307
